TrtID,TrtCode,Treatment,Site,Crop,MD,Rep,Trap,SiteID,Week,Date,Sex,Count
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,25,6/23/2017,Male,0
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,26,6/29/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,26,6/29/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,27,7/5/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,27,7/5/2017,Male,8
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,28,7/14/2017,Female,6
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,28,7/14/2017,Male,20
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,29,7/18/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,29,7/18/2017,Male,2
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,31,8/2/2017,Female,3
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,31,8/2/2017,Male,0
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,32,8/9/2017,Female,8
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,32,8/9/2017,Male,19
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,33,8/15/2017,Female,3
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,33,8/15/2017,Male,7
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,36,9/5/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,36,9/5/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,32,8/9/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,32,8/9/2017,Male,2
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,24,6/15/2017,Female,4
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,24,6/15/2017,Male,6
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,26,6/28/2017,Female,21
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,26,6/28/2017,Male,72
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,27,7/6/2017,Female,19
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,27,7/6/2017,Male,69
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,28,7/11/2017,Female,7
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,28,7/11/2017,Male,20
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,29,7/20/2017,Female,4
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,29,7/20/2017,Male,8
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,31,8/1/2017,Female,29
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,31,8/1/2017,Male,109
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,32,8/8/2017,Female,11
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,32,8/8/2017,Male,40
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,34,8/23/2017,Female,5
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,34,8/23/2017,Male,51
4,D,StopNow,Kettleman,Alm,No,1,312,3,26,6/28/2017,Female,2
4,D,StopNow,Kettleman,Alm,No,1,312,3,26,6/28/2017,Male,3
4,D,StopNow,Kettleman,Alm,No,1,312,3,32,8/8/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,1,312,3,32,8/8/2017,Male,7
4,D,StopNow,Kettleman,Alm,No,1,312,3,34,8/23/2017,Female,1
4,D,StopNow,Kettleman,Alm,No,1,312,3,34,8/23/2017,Male,7
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,24,6/15/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,24,6/15/2017,Male,6
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,26,6/28/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,26,6/28/2017,Male,5
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,27,7/6/2017,Female,1
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,27,7/6/2017,Male,5
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,28,7/11/2017,Female,3
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,28,7/11/2017,Male,7
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,29,7/20/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,29,7/20/2017,Male,2
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,31,8/1/2017,Female,15
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,31,8/1/2017,Male,41
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,32,8/8/2017,Female,9
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,32,8/8/2017,Male,11
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,34,8/23/2017,Female,9
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,34,8/23/2017,Male,12
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,24,6/15/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,24,6/15/2017,Male,8
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,25,6/22/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,25,6/22/2017,Male,5
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,26,6/28/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,26,6/28/2017,Male,1
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,27,7/6/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,27,7/6/2017,Male,2
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,29,7/20/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,29,7/20/2017,Male,3
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,30,7/27/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,30,7/27/2017,Male,2
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,31,8/1/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,31,8/1/2017,Male,107
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,32,8/8/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,32,8/8/2017,Male,10
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,34,8/23/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,34,8/23/2017,Male,9
2,B,Ppo,Kettleman,Alm,No,1,315,3,26,6/28/2017,Female,19
2,B,Ppo,Kettleman,Alm,No,1,315,3,26,6/28/2017,Male,38
2,B,Ppo,Kettleman,Alm,No,1,315,3,27,7/6/2017,Female,11
2,B,Ppo,Kettleman,Alm,No,1,315,3,27,7/6/2017,Male,38
2,B,Ppo,Kettleman,Alm,No,1,315,3,28,7/11/2017,Female,5
2,B,Ppo,Kettleman,Alm,No,1,315,3,28,7/11/2017,Male,13
2,B,Ppo,Kettleman,Alm,No,1,315,3,29,7/20/2017,Female,1
2,B,Ppo,Kettleman,Alm,No,1,315,3,29,7/20/2017,Male,14
2,B,Ppo,Kettleman,Alm,No,1,315,3,31,8/1/2017,Female,4
2,B,Ppo,Kettleman,Alm,No,1,315,3,31,8/1/2017,Male,14
2,B,Ppo,Kettleman,Alm,No,1,315,3,32,8/8/2017,Female,3
2,B,Ppo,Kettleman,Alm,No,1,315,3,32,8/8/2017,Male,13
2,B,Ppo,Kettleman,Alm,No,1,315,3,34,8/23/2017,Female,2
2,B,Ppo,Kettleman,Alm,No,1,315,3,34,8/23/2017,Male,12
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,24,6/15/2017,Female,1
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,24,6/15/2017,Male,4
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,26,6/28/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,26,6/28/2017,Male,7
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,27,7/6/2017,Female,1
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,27,7/6/2017,Male,5
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,29,7/20/2017,Female,1
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,29,7/20/2017,Male,5
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,31,8/1/2017,Female,22
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,31,8/1/2017,Male,47
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,32,8/8/2017,Female,2
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,32,8/8/2017,Male,11
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,34,8/23/2017,Female,4
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,34,8/23/2017,Male,8
2,B,Ppo,Kettleman,Alm,No,2,322,3,24,6/15/2017,Female,2
2,B,Ppo,Kettleman,Alm,No,2,322,3,24,6/15/2017,Male,10
2,B,Ppo,Kettleman,Alm,No,2,322,3,26,6/28/2017,Female,4
2,B,Ppo,Kettleman,Alm,No,2,322,3,26,6/28/2017,Male,34
2,B,Ppo,Kettleman,Alm,No,2,322,3,27,7/6/2017,Female,9
2,B,Ppo,Kettleman,Alm,No,2,322,3,27,7/6/2017,Male,53
2,B,Ppo,Kettleman,Alm,No,2,322,3,28,7/11/2017,Female,4
2,B,Ppo,Kettleman,Alm,No,2,322,3,28,7/11/2017,Male,7
2,B,Ppo,Kettleman,Alm,No,2,322,3,29,7/20/2017,Female,1
2,B,Ppo,Kettleman,Alm,No,2,322,3,29,7/20/2017,Male,4
2,B,Ppo,Kettleman,Alm,No,2,322,3,30,7/27/2017,Female,1
2,B,Ppo,Kettleman,Alm,No,2,322,3,30,7/27/2017,Male,11
2,B,Ppo,Kettleman,Alm,No,2,322,3,31,8/1/2017,Female,3
2,B,Ppo,Kettleman,Alm,No,2,322,3,31,8/1/2017,Male,13
2,B,Ppo,Kettleman,Alm,No,2,322,3,32,8/8/2017,Female,3
2,B,Ppo,Kettleman,Alm,No,2,322,3,32,8/8/2017,Male,16
2,B,Ppo,Kettleman,Alm,No,2,322,3,34,8/23/2017,Female,4
2,B,Ppo,Kettleman,Alm,No,2,322,3,34,8/23/2017,Male,12
4,D,StopNow,Kettleman,Alm,No,2,323,3,26,6/28/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,2,323,3,26,6/28/2017,Male,1
4,D,StopNow,Kettleman,Alm,No,2,323,3,32,8/8/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,2,323,3,32,8/8/2017,Male,1
4,D,StopNow,Kettleman,Alm,No,2,323,3,34,8/23/2017,Female,1
4,D,StopNow,Kettleman,Alm,No,2,323,3,34,8/23/2017,Male,4
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,24,6/15/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,24,6/15/2017,Male,6
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,25,6/22/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,25,6/22/2017,Male,1
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,27,7/6/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,27,7/6/2017,Male,2
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,29,7/20/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,29,7/20/2017,Male,3
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,31,8/1/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,31,8/1/2017,Male,68
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,32,8/8/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,32,8/8/2017,Male,2
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,24,6/15/2017,Female,3
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,24,6/15/2017,Male,8
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,27,7/6/2017,Female,0
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,27,7/6/2017,Male,1
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,29,7/20/2017,Female,5
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,29,7/20/2017,Male,15
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,30,7/27/2017,Female,6
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,30,7/27/2017,Male,14
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,31,8/1/2017,Female,19
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,31,8/1/2017,Male,33
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,32,8/8/2017,Female,11
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,32,8/8/2017,Male,40
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,34,8/23/2017,Female,3
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,34,8/23/2017,Male,34
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,25,6/22/2017,Female,
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,25,6/22/2017,Male,
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,26,6/28/2017,Female,2
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,26,6/28/2017,Male,1
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,27,7/6/2017,Female,2
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,27,7/6/2017,Male,0
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,29,7/20/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,29,7/20/2017,Male,3
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,31,8/1/2017,Female,14
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,31,8/1/2017,Male,42
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,32,8/8/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,32,8/8/2017,Male,10
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,34,8/23/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,34,8/23/2017,Male,2
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,24,6/15/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,24,6/15/2017,Male,6
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,25,6/22/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,25,6/22/2017,Male,2
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,26,6/28/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,26,6/28/2017,Male,2
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,27,7/6/2017,Female,14
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,27,7/6/2017,Male,70
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,29,7/20/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,29,7/20/2017,Male,1
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,31,8/1/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,31,8/1/2017,Male,18
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,32,8/8/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,32,8/8/2017,Male,2
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,34,8/23/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,34,8/23/2017,Male,3
2,B,Ppo,Kettleman,Alm,No,3,333,3,26,6/28/2017,Female,7
2,B,Ppo,Kettleman,Alm,No,3,333,3,26,6/28/2017,Male,27
2,B,Ppo,Kettleman,Alm,No,3,333,3,27,7/6/2017,Female,12
2,B,Ppo,Kettleman,Alm,No,3,333,3,27,7/6/2017,Male,40
2,B,Ppo,Kettleman,Alm,No,3,333,3,28,7/11/2017,Female,1
2,B,Ppo,Kettleman,Alm,No,3,333,3,28,7/11/2017,Male,12
2,B,Ppo,Kettleman,Alm,No,3,333,3,29,7/20/2017,Female,1
2,B,Ppo,Kettleman,Alm,No,3,333,3,29,7/20/2017,Male,4
2,B,Ppo,Kettleman,Alm,No,3,333,3,31,8/1/2017,Female,2
2,B,Ppo,Kettleman,Alm,No,3,333,3,31,8/1/2017,Male,13
2,B,Ppo,Kettleman,Alm,No,3,333,3,32,8/8/2017,Female,4
2,B,Ppo,Kettleman,Alm,No,3,333,3,32,8/8/2017,Male,18
2,B,Ppo,Kettleman,Alm,No,3,333,3,34,8/23/2017,Female,11
2,B,Ppo,Kettleman,Alm,No,3,333,3,34,8/23/2017,Male,21
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,24,6/15/2017,Female,3
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,24,6/15/2017,Male,6
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,26,6/28/2017,Female,13
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,26,6/28/2017,Male,51
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,27,7/6/2017,Female,0
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,27,7/6/2017,Male,13
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,28,7/11/2017,Female,4
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,28,7/11/2017,Male,20
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,29,7/20/2017,Female,4
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,29,7/20/2017,Male,15
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,31,8/1/2017,Female,24
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,31,8/1/2017,Male,26
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,32,8/8/2017,Female,9
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,32,8/8/2017,Male,24
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,34,8/23/2017,Female,8
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,34,8/23/2017,Male,24
4,D,StopNow,Kettleman,Alm,No,3,335,3,25,6/22/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,3,335,3,25,6/22/2017,Male,3
4,D,StopNow,Kettleman,Alm,No,3,335,3,26,6/28/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,3,335,3,26,6/28/2017,Male,1
4,D,StopNow,Kettleman,Alm,No,3,335,3,27,7/6/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,3,335,3,27,7/6/2017,Male,2
4,D,StopNow,Kettleman,Alm,No,3,335,3,28,7/11/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,3,335,3,28,7/11/2017,Male,1
4,D,StopNow,Kettleman,Alm,No,3,335,3,29,7/20/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,3,335,3,29,7/20/2017,Male,2
4,D,StopNow,Kettleman,Alm,No,3,335,3,32,8/8/2017,Female,2
4,D,StopNow,Kettleman,Alm,No,3,335,3,32,8/8/2017,Male,6
4,D,StopNow,Kettleman,Alm,No,3,335,3,34,8/23/2017,Female,2
4,D,StopNow,Kettleman,Alm,No,3,335,3,34,8/23/2017,Male,5
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,24,6/15/2017,Female,2
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,24,6/15/2017,Male,5
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,25,6/22/2017,Female,1
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,25,6/22/2017,Male,12
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,26,6/28/2017,Female,1
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,26,6/28/2017,Male,4
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,27,7/6/2017,Female,1
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,27,7/6/2017,Male,8
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,29,7/20/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,29,7/20/2017,Male,5
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,31,8/1/2017,Female,21
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,31,8/1/2017,Male,43
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,32,8/8/2017,Female,2
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,32,8/8/2017,Male,17
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,34,8/23/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,34,8/23/2017,Male,4
4,D,StopNow,Kettleman,Alm,No,4,342,3,25,6/22/2017,Female,1
4,D,StopNow,Kettleman,Alm,No,4,342,3,25,6/22/2017,Male,6
4,D,StopNow,Kettleman,Alm,No,4,342,3,26,6/28/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,4,342,3,26,6/28/2017,Male,1
4,D,StopNow,Kettleman,Alm,No,4,342,3,28,7/11/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,4,342,3,28,7/11/2017,Male,3
4,D,StopNow,Kettleman,Alm,No,4,342,3,29,7/20/2017,Female,0
4,D,StopNow,Kettleman,Alm,No,4,342,3,29,7/20/2017,Male,2
4,D,StopNow,Kettleman,Alm,No,4,342,3,32,8/8/2017,Female,1
4,D,StopNow,Kettleman,Alm,No,4,342,3,32,8/8/2017,Male,8
4,D,StopNow,Kettleman,Alm,No,4,342,3,34,8/23/2017,Female,1
4,D,StopNow,Kettleman,Alm,No,4,342,3,34,8/23/2017,Male,7
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,24,6/15/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,24,6/15/2017,Male,8
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,25,6/22/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,25,6/22/2017,Male,11
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,26,6/28/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,26,6/28/2017,Male,2
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,27,7/6/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,27,7/6/2017,Male,1
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,29,7/20/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,29,7/20/2017,Male,4
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,30,7/27/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,30,7/27/2017,Male,2
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,31,8/1/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,31,8/1/2017,Male,67
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,32,8/8/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,32,8/8/2017,Male,9
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,34,8/23/2017,Female,0
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,34,8/23/2017,Male,3
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,24,6/15/2017,Female,0
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,24,6/15/2017,Male,8
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,26,6/28/2017,Female,15
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,26,6/28/2017,Male,31
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,27,7/6/2017,Female,11
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,27,7/6/2017,Male,47
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,28,7/11/2017,Female,2
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,28,7/11/2017,Male,22
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,29,7/20/2017,Female,2
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,29,7/20/2017,Male,14
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,31,8/1/2017,Female,4
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,31,8/1/2017,Male,44
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,32,8/8/2017,Female,8
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,32,8/8/2017,Male,31
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,34,8/23/2017,Female,5
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,34,8/23/2017,Male,23
2,B,Ppo,Kettleman,Alm,No,4,345,3,26,6/28/2017,Female,12
2,B,Ppo,Kettleman,Alm,No,4,345,3,26,6/28/2017,Male,62
2,B,Ppo,Kettleman,Alm,No,4,345,3,27,7/6/2017,Female,8
2,B,Ppo,Kettleman,Alm,No,4,345,3,27,7/6/2017,Male,57
2,B,Ppo,Kettleman,Alm,No,4,345,3,28,7/11/2017,Female,4
2,B,Ppo,Kettleman,Alm,No,4,345,3,28,7/11/2017,Male,19
2,B,Ppo,Kettleman,Alm,No,4,345,3,29,7/20/2017,Female,3
2,B,Ppo,Kettleman,Alm,No,4,345,3,29,7/20/2017,Male,13
2,B,Ppo,Kettleman,Alm,No,4,345,3,31,8/1/2017,Female,2
2,B,Ppo,Kettleman,Alm,No,4,345,3,31,8/1/2017,Male,11
2,B,Ppo,Kettleman,Alm,No,4,345,3,32,8/8/2017,Female,2
2,B,Ppo,Kettleman,Alm,No,4,345,3,32,8/8/2017,Male,11
2,B,Ppo,Kettleman,Alm,No,4,345,3,34,8/23/2017,Female,3
2,B,Ppo,Kettleman,Alm,No,4,345,3,34,8/23/2017,Male,31
2,B,Ppo,Kettleman,Alm,No,5,351,3,24,6/15/2017,Female,1
2,B,Ppo,Kettleman,Alm,No,5,351,3,24,6/15/2017,Male,3
2,B,Ppo,Kettleman,Alm,No,5,351,3,26,6/28/2017,Female,15
2,B,Ppo,Kettleman,Alm,No,5,351,3,26,6/28/2017,Male,44
2,B,Ppo,Kettleman,Alm,No,5,351,3,27,7/6/2017,Female,6
2,B,Ppo,Kettleman,Alm,No,5,351,3,27,7/6/2017,Male,39
2,B,Ppo,Kettleman,Alm,No,5,351,3,28,7/11/2017,Female,1
2,B,Ppo,Kettleman,Alm,No,5,351,3,28,7/11/2017,Male,10
2,B,Ppo,Kettleman,Alm,No,5,351,3,29,7/20/2017,Female,0
2,B,Ppo,Kettleman,Alm,No,5,351,3,29,7/20/2017,Male,12
2,B,Ppo,Kettleman,Alm,No,5,351,3,30,7/27/2017,Female,2
2,B,Ppo,Kettleman,Alm,No,5,351,3,30,7/27/2017,Male,13
2,B,Ppo,Kettleman,Alm,No,5,351,3,31,8/1/2017,Female,1
2,B,Ppo,Kettleman,Alm,No,5,351,3,31,8/1/2017,Male,15
2,B,Ppo,Kettleman,Alm,No,5,351,3,32,8/8/2017,Female,5
2,B,Ppo,Kettleman,Alm,No,5,351,3,32,8/8/2017,Male,13
2,B,Ppo,Kettleman,Alm,No,5,351,3,34,8/23/2017,Female,3
2,B,Ppo,Kettleman,Alm,No,5,351,3,34,8/23/2017,Male,46
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,24,6/15/2017,Female,0
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,24,6/15/2017,Male,3
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,25,6/22/2017,Female,1
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,25,6/22/2017,Male,13
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,26,6/28/2017,Female,1
