TrtID,TrtCode,Treatment,Site,Crop,MD,Rep,Trap,SiteID,Week,Count,Date,Days
2,B,Ppo,Kettleman,Alm,No,7,375,3,30,16,07/27/2017,7
2,B,Ppo,Kettleman,Alm,No,8,382,3,30,0,07/27/2017,7
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,30,2,07/27/2017,7
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,30,20,07/27/2017,7
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,30,0,07/27/2017,7
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,30,0,07/27/2017,7
3,C,PpoCombo,Kettleman,Alm,No,5,354,3,30,14,07/27/2017,7
3,C,PpoCombo,Kettleman,Alm,No,6,364,3,30,11,07/27/2017,7
3,C,PpoCombo,Kettleman,Alm,No,7,372,3,30,0,07/27/2017,7
3,C,PpoCombo,Kettleman,Alm,No,8,383,3,30,0,07/27/2017,7
4,D,StopNow,Kettleman,Alm,No,1,312,3,30,0,07/27/2017,7
4,D,StopNow,Kettleman,Alm,No,2,323,3,30,0,07/27/2017,7
4,D,StopNow,Kettleman,Alm,No,3,335,3,30,0,07/27/2017,7
4,D,StopNow,Kettleman,Alm,No,4,342,3,30,0,07/27/2017,7
4,D,StopNow,Kettleman,Alm,No,5,353,3,30,2,07/27/2017,7
4,D,StopNow,Kettleman,Alm,No,6,365,3,30,0,07/27/2017,7
4,D,StopNow,Kettleman,Alm,No,7,373,3,30,0,07/27/2017,7
4,D,StopNow,Kettleman,Alm,No,8,385,3,30,0,07/27/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,30,0,07/27/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,30,0,07/27/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,30,0,07/27/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,30,0,07/27/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,30,0,07/27/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,6,363,3,30,0,07/27/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,7,374,3,30,3,07/27/2017,7
5,E,StopNowCombo,Kettleman,Alm,No,8,384,3,30,0,07/27/2017,7
1,A,NowBiolure,Kettleman,Pis,No,1,414,4,30,0,07/27/2017,7
1,A,NowBiolure,Kettleman,Pis,No,2,422,4,30,1,07/27/2017,7
1,A,NowBiolure,Kettleman,Pis,No,3,432,4,30,1,07/27/2017,7
1,A,NowBiolure,Kettleman,Pis,No,4,445,4,30,0,07/27/2017,7
1,A,NowBiolure,Kettleman,Pis,No,5,455,4,30,0,07/27/2017,7
1,A,NowBiolure,Kettleman,Pis,No,6,465,4,30,1,07/27/2017,7
1,A,NowBiolure,Kettleman,Pis,No,7,474,4,30,0,07/27/2017,7
1,A,NowBiolure,Kettleman,Pis,No,8,481,4,30,0,07/27/2017,7
2,B,Ppo,Kettleman,Pis,No,1,413,4,30,0,07/27/2017,7
2,B,Ppo,Kettleman,Pis,No,2,423,4,30,0,07/27/2017,7
2,B,Ppo,Kettleman,Pis,No,3,431,4,30,0,07/27/2017,7
2,B,Ppo,Kettleman,Pis,No,4,443,4,30,0,07/27/2017,7
2,B,Ppo,Kettleman,Pis,No,5,452,4,30,2,07/27/2017,7
2,B,Ppo,Kettleman,Pis,No,6,464,4,30,0,07/27/2017,7
2,B,Ppo,Kettleman,Pis,No,7,475,4,30,3,07/27/2017,7
2,B,Ppo,Kettleman,Pis,No,8,482,4,30,3,07/27/2017,7
3,C,PpoCombo,Kettleman,Pis,No,1,411,4,30,3,07/27/2017,7
3,C,PpoCombo,Kettleman,Pis,No,2,424,4,30,1,07/27/2017,7
3,C,PpoCombo,Kettleman,Pis,No,3,433,4,30,0,07/27/2017,7
3,C,PpoCombo,Kettleman,Pis,No,4,442,4,30,0,07/27/2017,7
3,C,PpoCombo,Kettleman,Pis,No,5,454,4,30,3,07/27/2017,7
3,C,PpoCombo,Kettleman,Pis,No,6,463,4,30,1,07/27/2017,7
3,C,PpoCombo,Kettleman,Pis,No,7,472,4,30,8,07/27/2017,7
3,C,PpoCombo,Kettleman,Pis,No,8,483,4,30,2,07/27/2017,7
4,D,StopNow,Kettleman,Pis,No,1,415,4,30,5,07/27/2017,7
4,D,StopNow,Kettleman,Pis,No,2,421,4,30,3,07/27/2017,7
4,D,StopNow,Kettleman,Pis,No,3,434,4,30,0,07/27/2017,7
4,D,StopNow,Kettleman,Pis,No,4,444,4,30,1,07/27/2017,7
4,D,StopNow,Kettleman,Pis,No,5,451,4,30,1,07/27/2017,7
4,D,StopNow,Kettleman,Pis,No,6,462,4,30,3,07/27/2017,7
4,D,StopNow,Kettleman,Pis,No,7,471,4,30,1,07/27/2017,7
4,D,StopNow,Kettleman,Pis,No,8,484,4,30,5,07/27/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,1,412,4,30,4,07/27/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,2,425,4,30,1,07/27/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,3,435,4,30,6,07/27/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,4,441,4,30,6,07/27/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,5,453,4,30,5,07/27/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,6,461,4,30,8,07/27/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,7,473,4,30,4,07/27/2017,7
5,E,StopNowCombo,Kettleman,Pis,No,8,485,4,30,7,07/27/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,1,115,1,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Alm,Yes,2,121,1,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Alm,Yes,3,131,1,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Alm,Yes,4,145,1,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Alm,Yes,5,151,1,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Alm,Yes,6,163,1,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Alm,Yes,7,175,1,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Alm,Yes,8,181,1,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Alm,Yes,1,114,1,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Alm,Yes,2,125,1,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Alm,Yes,3,135,1,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Alm,Yes,4,143,1,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Alm,Yes,5,155,1,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Alm,Yes,6,162,1,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Alm,Yes,1,111,1,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Alm,Yes,2,124,1,30,1,07/26/2017,8
3,C,PpoCombo,VistaVerde,Alm,Yes,3,133,1,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Alm,Yes,4,142,1,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Alm,Yes,5,152,1,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Alm,Yes,6,164,1,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Alm,Yes,1,112,1,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Alm,Yes,2,123,1,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Alm,Yes,3,132,1,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Alm,Yes,4,141,1,30,1,07/26/2017,8
4,D,StopNow,VistaVerde,Alm,Yes,5,154,1,30,2,07/26/2017,8
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,30,1,07/26/2017,8
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Alm,Yes,1,113,1,30,1,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Alm,Yes,2,122,1,30,1,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Alm,Yes,3,134,1,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Alm,Yes,4,144,1,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Alm,Yes,5,153,1,30,1,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Alm,Yes,6,161,1,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,30,0,07/26/2017,8
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,30,0,07/26/2017,8
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,30,0,07/26/2017,8
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,30,0,07/26/2017,8
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,30,2,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,30,0,07/26/2017,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,30,0,07/26/2017,8
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,31,107,08/01/2017,5
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,31,68,08/01/2017,5
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,31,18,08/01/2017,5
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,31,67,08/01/2017,5
1,A,NowBiolure,Kettleman,Alm,No,5,355,3,31,60,08/01/2017,5
1,A,NowBiolure,Kettleman,Alm,No,6,361,3,31,64,08/01/2017,5
1,A,NowBiolure,Kettleman,Alm,No,7,371,3,31,93,08/01/2017,5
1,A,NowBiolure,Kettleman,Alm,No,8,381,3,31,82,08/01/2017,5
2,B,Ppo,Kettleman,Alm,No,1,315,3,31,18,08/01/2017,5
2,B,Ppo,Kettleman,Alm,No,2,322,3,31,16,08/01/2017,5
2,B,Ppo,Kettleman,Alm,No,3,333,3,31,15,08/01/2017,5
2,B,Ppo,Kettleman,Alm,No,4,345,3,31,13,08/01/2017,5
2,B,Ppo,Kettleman,Alm,No,5,351,3,31,16,08/01/2017,5
2,B,Ppo,Kettleman,Alm,No,6,362,3,31,20,08/01/2017,5
2,B,Ppo,Kettleman,Alm,No,7,375,3,31,16,08/01/2017,5
2,B,Ppo,Kettleman,Alm,No,8,382,3,31,7,08/01/2017,5
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,31,138,08/01/2017,5
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,31,52,08/01/2017,5
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,31,50,08/01/2017,5
3,C,PpoCombo,Kettleman,Alm,No,4,344,3,31,48,08/01/2017,5
3,C,PpoCombo,Kettleman,Alm,No,5,354,3,31,94,08/01/2017,5
3,C,PpoCombo,Kettleman,Alm,No,6,364,3,31,54,08/01/2017,5
3,C,PpoCombo,Kettleman,Alm,No,7,372,3,31,35,08/01/2017,5
3,C,PpoCombo,Kettleman,Alm,No,8,383,3,31,61,08/01/2017,5
4,D,StopNow,Kettleman,Alm,No,1,312,3,31,0,08/01/2017,5
4,D,StopNow,Kettleman,Alm,No,2,323,3,31,0,08/01/2017,5
4,D,StopNow,Kettleman,Alm,No,3,335,3,31,0,08/01/2017,5
4,D,StopNow,Kettleman,Alm,No,4,342,3,31,0,08/01/2017,5
4,D,StopNow,Kettleman,Alm,No,5,353,3,31,0,08/01/2017,5
4,D,StopNow,Kettleman,Alm,No,6,365,3,31,0,08/01/2017,5
4,D,StopNow,Kettleman,Alm,No,7,373,3,31,0,08/01/2017,5
4,D,StopNow,Kettleman,Alm,No,8,385,3,31,0,08/01/2017,5
5,E,StopNowCombo,Kettleman,Alm,No,1,313,3,31,56,08/01/2017,5
5,E,StopNowCombo,Kettleman,Alm,No,2,321,3,31,69,08/01/2017,5
5,E,StopNowCombo,Kettleman,Alm,No,3,331,3,31,56,08/01/2017,5
5,E,StopNowCombo,Kettleman,Alm,No,4,341,3,31,64,08/01/2017,5
5,E,StopNowCombo,Kettleman,Alm,No,5,352,3,31,90,08/01/2017,5
5,E,StopNowCombo,Kettleman,Alm,No,6,363,3,31,51,08/01/2017,5
5,E,StopNowCombo,Kettleman,Alm,No,7,374,3,31,64,08/01/2017,5
5,E,StopNowCombo,Kettleman,Alm,No,8,384,3,31,65,08/01/2017,5
1,A,NowBiolure,Kettleman,Pis,No,1,414,4,31,10,08/01/2017,5
1,A,NowBiolure,Kettleman,Pis,No,2,422,4,31,15,08/01/2017,5
1,A,NowBiolure,Kettleman,Pis,No,3,432,4,31,11,08/01/2017,5
1,A,NowBiolure,Kettleman,Pis,No,4,445,4,31,12,08/01/2017,5
1,A,NowBiolure,Kettleman,Pis,No,5,455,4,31,12,08/01/2017,5
1,A,NowBiolure,Kettleman,Pis,No,6,465,4,31,10,08/01/2017,5
1,A,NowBiolure,Kettleman,Pis,No,7,474,4,31,16,08/01/2017,5
1,A,NowBiolure,Kettleman,Pis,No,8,481,4,31,33,08/01/2017,5
2,B,Ppo,Kettleman,Pis,No,1,413,4,31,4,08/01/2017,5
2,B,Ppo,Kettleman,Pis,No,2,423,4,31,2,08/01/2017,5
2,B,Ppo,Kettleman,Pis,No,3,431,4,31,1,08/01/2017,5
2,B,Ppo,Kettleman,Pis,No,4,443,4,31,2,08/01/2017,5
2,B,Ppo,Kettleman,Pis,No,5,452,4,31,0,08/01/2017,5
2,B,Ppo,Kettleman,Pis,No,6,464,4,31,2,08/01/2017,5
2,B,Ppo,Kettleman,Pis,No,7,475,4,31,4,08/01/2017,5
2,B,Ppo,Kettleman,Pis,No,8,482,4,31,2,08/01/2017,5
3,C,PpoCombo,Kettleman,Pis,No,1,411,4,31,11,08/01/2017,5
3,C,PpoCombo,Kettleman,Pis,No,2,424,4,31,6,08/01/2017,5
3,C,PpoCombo,Kettleman,Pis,No,3,433,4,31,4,08/01/2017,5
3,C,PpoCombo,Kettleman,Pis,No,4,442,4,31,18,08/01/2017,5
3,C,PpoCombo,Kettleman,Pis,No,5,454,4,31,12,08/01/2017,5
3,C,PpoCombo,Kettleman,Pis,No,6,463,4,31,5,08/01/2017,5
3,C,PpoCombo,Kettleman,Pis,No,7,472,4,31,4,08/01/2017,5
3,C,PpoCombo,Kettleman,Pis,No,8,483,4,31,17,08/01/2017,5
4,D,StopNow,Kettleman,Pis,No,1,415,4,31,1,08/01/2017,5
4,D,StopNow,Kettleman,Pis,No,2,421,4,31,1,08/01/2017,5
4,D,StopNow,Kettleman,Pis,No,3,434,4,31,2,08/01/2017,5
4,D,StopNow,Kettleman,Pis,No,4,444,4,31,2,08/01/2017,5
4,D,StopNow,Kettleman,Pis,No,5,451,4,31,3,08/01/2017,5
4,D,StopNow,Kettleman,Pis,No,6,462,4,31,1,08/01/2017,5
4,D,StopNow,Kettleman,Pis,No,7,471,4,31,2,08/01/2017,5
4,D,StopNow,Kettleman,Pis,No,8,484,4,31,0,08/01/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,1,412,4,31,6,08/01/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,2,425,4,31,10,08/01/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,3,435,4,31,9,08/01/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,4,441,4,31,7,08/01/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,5,453,4,31,3,08/01/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,6,461,4,31,10,08/01/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,7,473,4,31,9,08/01/2017,5
5,E,StopNowCombo,Kettleman,Pis,No,8,485,4,31,23,08/01/2017,5
1,A,NowBiolure,VistaVerde,Alm,Yes,1,115,1,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,2,121,1,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,3,131,1,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,4,145,1,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,5,151,1,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,6,163,1,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,7,175,1,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Alm,Yes,8,181,1,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,1,114,1,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,2,125,1,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,3,135,1,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,4,143,1,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,5,155,1,31,2,08/02/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,6,162,1,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,7,174,1,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Alm,Yes,8,182,1,31,0,08/02/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,1,111,1,31,0,08/02/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,2,124,1,31,3,08/02/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,3,133,1,31,0,08/02/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,4,142,1,31,3,08/02/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,5,152,1,31,1,08/02/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,6,164,1,31,3,08/02/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,7,173,1,31,0,08/02/2017,7
3,C,PpoCombo,VistaVerde,Alm,Yes,8,183,1,31,3,08/02/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,1,112,1,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,2,123,1,31,1,08/02/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,3,132,1,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,4,141,1,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,5,154,1,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,6,165,1,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,7,171,1,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Alm,Yes,8,185,1,31,0,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,1,113,1,31,0,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,2,122,1,31,0,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,3,134,1,31,2,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,4,144,1,31,0,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,5,153,1,31,2,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,6,161,1,31,0,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,7,172,1,31,0,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Alm,Yes,8,184,1,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,1,214,2,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,2,221,2,31,2,08/02/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,3,233,2,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,31,0,08/02/2017,7
1,A,NowBiolure,VistaVerde,Pis,Yes,8,285,2,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,1,212,2,31,1,08/02/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,2,222,2,31,5,08/02/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,3,232,2,31,1,08/02/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,31,0,08/02/2017,7
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,31,2,08/02/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,1,213,2,31,2,08/02/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,2,225,2,31,6,08/02/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,3,231,2,31,6,08/02/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,31,7,08/02/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,31,3,08/02/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,31,1,08/02/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,31,1,08/02/2017,7
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,31,3,08/02/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,1,211,2,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,2,223,2,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,3,234,2,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,31,4,08/02/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,31,0,08/02/2017,7
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,31,0,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,1,215,2,31,2,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,2,224,2,31,5,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,31,2,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,31,1,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,31,0,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,31,0,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,31,4,08/02/2017,7
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,31,0,08/02/2017,7
1,A,NowBiolure,Kettleman,Alm,No,1,314,3,32,31,08/08/2017,7
1,A,NowBiolure,Kettleman,Alm,No,2,324,3,32,10,08/08/2017,7
1,A,NowBiolure,Kettleman,Alm,No,3,332,3,32,38,08/08/2017,7
1,A,NowBiolure,Kettleman,Alm,No,4,343,3,32,34,08/08/2017,7
1,A,NowBiolure,Kettleman,Alm,No,5,355,3,32,37,08/08/2017,7
1,A,NowBiolure,Kettleman,Alm,No,6,361,3,32,18,08/08/2017,7
1,A,NowBiolure,Kettleman,Alm,No,7,371,3,32,16,08/08/2017,7
1,A,NowBiolure,Kettleman,Alm,No,8,381,3,32,36,08/08/2017,7
2,B,Ppo,Kettleman,Alm,No,1,315,3,32,20,08/08/2017,7
2,B,Ppo,Kettleman,Alm,No,2,322,3,32,29,08/08/2017,7
2,B,Ppo,Kettleman,Alm,No,3,333,3,32,24,08/08/2017,7
2,B,Ppo,Kettleman,Alm,No,4,345,3,32,18,08/08/2017,7
2,B,Ppo,Kettleman,Alm,No,5,351,3,32,23,08/08/2017,7
2,B,Ppo,Kettleman,Alm,No,6,362,3,32,21,08/08/2017,7
2,B,Ppo,Kettleman,Alm,No,7,375,3,32,39,08/08/2017,7
2,B,Ppo,Kettleman,Alm,No,8,382,3,32,17,08/08/2017,7
3,C,PpoCombo,Kettleman,Alm,No,1,311,3,32,104,08/08/2017,7
3,C,PpoCombo,Kettleman,Alm,No,2,325,3,32,34,08/08/2017,7
3,C,PpoCombo,Kettleman,Alm,No,3,334,3,32,76,08/08/2017,7
